"id_docente";"nome";"titulo";"ano_inicio";"ano_fim";"situacao";"natureza";"qtd_graduacao";"qtd_especializacao";"qtd_mestrado";"qtd_doutorado";"integrantes";"financiador";"responsavel"
36;Ricardo de Andrade Lira Rabêlo;Introdução a Classificação e Segmentação de Imagens com o Supervisely;2020;"2020";CONCLUIDO;EXTENSAO;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  ";;Sim
36;Ricardo de Andrade Lira Rabêlo;Introdução à Programação para Engenharia e Ciências Aplicadas;2019;"2019";CONCLUIDO;EXTENSAO;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  Antônio Sales Oliveira Coelho;  ";;Sim
36;Ricardo de Andrade Lira Rabêlo;Desenvolvimento de uma solução Mobile para automatizar os processos de negócio do Comitê de Ética em Uso de Animais da UFPI (CEUA-UFPI);2019;"";EM_ANDAMENTO;DESENVOLVIMENTO;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  ";;Sim
36;Ricardo de Andrade Lira Rabêlo;Gerenciamento pelo lado da demanda como um serviço;2019;"2021";CONCLUIDO;PESQUISA;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  Vitor A. C. C. Almeida;  Igor Rafael S. Silva;  ";;Sim
36;Ricardo de Andrade Lira Rabêlo;Inteligência e Visão computacional aplicadas a problemas de imagens médicas para uso em sistemas de auxílio ao diagnóstico;2019;"2021";CONCLUIDO;PESQUISA;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  Antonio Oseas de Carvalho Filho;  ";;Não
36;Ricardo de Andrade Lira Rabêlo;Estudo e Desenvolvimento de Abordagens para a Definição de Sequências de Ajustes no Controle da Magnitude de Tensão Determinados pelo Fluxo de Potência Ótimo;2018;"2019";CONCLUIDO;PESQUISA;"";"";"3";"";"Ricardo de Andrade Lira Rabêlo;  Thiago Allison  Ribeiro da Silva;  Guilherme Guimarães Lage;  Enza Rafaela de Sampaio Ferreira;  Rafael Martins Barros;  ";;Sim
36;Ricardo de Andrade Lira Rabêlo;Um modelo de otimização para o sistema de gerenciamento de energia elétrica integrando fonte renovável, demand response e sistema de armazenamento de energia;2018;"2019";CONCLUIDO;PESQUISA;"2";"";"1";"1";"Ricardo de Andrade Lira Rabêlo;  Fabbio Anderson Silva Borges;  Jaclason Machado Veras;  Hilderlan da Silva Almeida;  José Eduardo Almeida de Alencar;  João Lucas Silva Mota;  ";Fundação de Amparo à Pesquisa do Estado do Piauí;Sim
36;Ricardo de Andrade Lira Rabêlo;Estudo e Modelagem da Infraestrutura de Comunicação de Dados via WIMAX e PON para o Controle da Magnitude de Tensão em Sistemas de Transmissão de Energia Elétrica;2017;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  Thiago Allison  Ribeiro da Silva;  André Castelo Branco Soares;  José Valdemir dos Reis Júnior;  Guilherme Guimarães Lage;  Heitor Bruno Oliveira Galvão;  Anderson Leonardo Sanches;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
36;Ricardo de Andrade Lira Rabêlo;Planejamento Energético Estruturado com Suporte de uma Plataforma Computacional de Inteligência Artificial Bioinspirada;2016;"2020";CONCLUIDO;PESQUISA;"8";"";"3";"5";"Ricardo de Andrade Lira Rabêlo;  Edmarcio Antonio Belati;  TEIXEIRA LEITE ASANO, PATRÍCIA;  Thales de Souza;  Ricardo Caneloi do Santos;  Jacyro Gramulia Junior;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
36;Ricardo de Andrade Lira Rabêlo;C2SLAM: Um time de Cellbots capazes de realizar tarefas cooperativas de SLAM;2013;"2016";CONCLUIDO;PESQUISA;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  André Macedo Santana;  Ivan Saraiva Silva;  Anderson A. S. Souza;  ROSIERY DA SILVA MAIA;  ";;Não
36;Ricardo de Andrade Lira Rabêlo;Aperfeiçoamento dos Fundamentos e Aplicações de Sistemas Inteligentes visando a Resolução de Problemas das Engenharias e Ciências Computacionais;2013;"2013";CONCLUIDO;EXTENSAO;"";"";"";"";"Ricardo de Andrade Lira Rabêlo;  ";;Sim
45;Rodrigo de Melo Souza Veras;Análise e Processamento de Imagens Médicas usando  Aprendizagem Profunda;2019;"";EM_ANDAMENTO;PESQUISA;"";"";"";"";"Rodrigo de Melo Souza Veras;  Kelson AIres;  Anselmo Cardoso de Paiva;  Geraldo Braz Junior;  João Dallyson Sousa de Almeida;  Simara Vieira da Rocha;  Vandecia R. M. Fernandes;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
45;Rodrigo de Melo Souza Veras;Detecção e Diagnóstico de Doenças Oftalmológicas e de Pulmão Baseada em Imagens;2019;"";EM_ANDAMENTO;PESQUISA;"";"";"";"3";"Rodrigo de Melo Souza Veras;  Kelson AIres;  Anselmo Cardoso de Paiva;  aura conci;  Aristófanes Corrêa Silva;  Vandécia Rejane Monteiro Fernandes;  Alex Martins Santos;  ";;Não
45;Rodrigo de Melo Souza Veras;Segmentação e Classificação Automática de Imagens de Lâmina de Sangue para o Diagnóstico de Doenças do Sangue;2019;"";EM_ANDAMENTO;PESQUISA;"";"";"1";"";"Rodrigo de Melo Souza Veras;  Fátima Nelsizeuma Sombra de Medeiros;  VOGADO, LUIS H. S.;  ";Fundação de Amparo à Pesquisa do Estado do Piauí;Sim
45;Rodrigo de Melo Souza Veras;Segmentação e Classificação Automática de Estruturas em Imagens Histológicas Renais para o Diagnóstico de Patologias de Rim;2018;"";EM_ANDAMENTO;PESQUISA;"1";"";"1";"";"Rodrigo de Melo Souza Veras;  Nayze Lucena Sangreman Aldeman;  ";;Sim
45;Rodrigo de Melo Souza Veras;Detecção e Segmentação Automática de Estruturas em Imagens de Exames Oftalmológicos;2018;"";EM_ANDAMENTO;PESQUISA;"2";"";"";"1";"Rodrigo de Melo Souza Veras;  Daniel Leite;  ";;Sim
45;Rodrigo de Melo Souza Veras;Sistema tutor inteligente baseado em agentes na plataforma Moodle para apoio as atividades pedagógicas da Universidade Aberta do Piauí;2012;"2014";CONCLUIDO;PESQUISA;"";"";"";"";"Rodrigo de Melo Souza Veras;  Kelson AIres;  Leonardo Ramon Nunes de Sousa;  Vinicius Machado;  ";;Não
45;Rodrigo de Melo Souza Veras;Deteção e caracterização de veículos através de câmeras digitais;2008;"2009";CONCLUIDO;DESENVOLVIMENTO;"3";"";"1";"";"Rodrigo de Melo Souza Veras;  Geraldo Ramalho;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
41;Romuere Rodrigues Veloso e Silva;Programação em Python para Biologia e Ciências da Saúde;2021;"2022";CONCLUIDO;EXTENSAO;"3";"0";"0";"0";"Romuere Rodrigues Veloso e Silva;  Ricardo de Andrade Lira Rabelo;  Hector B. Ribeiro;  LEANDRO OLIVEIRA DA SILVA;  Mayron Moura Soares Júnior;  ";Universidade Federal do Piauí;Sim
41;Romuere Rodrigues Veloso e Silva;Monitoramento e Avaliação de Carcaça em Pequenos Ruminantes utilizando Visão Computacional;2021;"";EM_ANDAMENTO;PESQUISA;"3";"";"";"";"Romuere Rodrigues Veloso e Silva;  Alcilene Dalília de Sousa;  Flávio H. D. Araújo;  Lilian Rosalina Gomes Silva;  Antonio Oseas de Carvalho Filho;  Deborah Maria Vieira Magalhães;  Natanael Pereira da Silva Santos;  Ricardo de Andrade Lira Rabelo;  SARMENTO, JOSÉ L. R.;  ";;Sim
41;Romuere Rodrigues Veloso e Silva;Método automático para detecção de Leishmaniose Visceral em humanos;2021;"";EM_ANDAMENTO;PESQUISA;"2";"0";"1";"0";"Romuere Rodrigues Veloso e Silva;  Marcos Vinicius de Sousa Lemos;  Nathália Batista De Andrade;  Clésio de Araújo Gonçalves;  Armando Luz Borges;  Viviane Barbosa Leal Dias;  ";Fundação de Amparo à Pesquisa do Estado do Piauí;Sim
41;Romuere Rodrigues Veloso e Silva;Monitoramento de Pequenos Ruminantes em Rebanhos utilizando Visão Computacional;2021;"";EM_ANDAMENTO;DESENVOLVIMENTO;"1";"";"2";"1";"Romuere Rodrigues Veloso e Silva;  José Lindenberg Rocha Sarmento;  Natanael Pereira da Silva Santos;  ";;Sim
41;Romuere Rodrigues Veloso e Silva;Primeiros Passos na Robótica Para Comunidade de Picos;2020;"2022";CONCLUIDO;EXTENSAO;"3";"0";"2";"0";"Romuere Rodrigues Veloso e Silva;  Flávio H. D. Araújo;  Antonio Oseas de Carvalho Filho;  Pablo de Abreu Vieira;  Deborah Maria Vieira Magalhães;  Rafael Luz Araújo;  Thiago Jose B. lima;  ";;Sim
41;Romuere Rodrigues Veloso e Silva;Uma ferramenta para avaliação da qualidade de carcaça em animais de corte na ovinocaprinocultura baseada em imagens de ultrassonografia;2020;"";EM_ANDAMENTO;DESENVOLVIMENTO;"2";"0";"1";"0";"Romuere Rodrigues Veloso e Silva;  José Lindenberg Rocha Sarmento;  Luiz Antonio Silva Figueiredo Filho;  FRANCISCO ALBIR LIMA JÚNIOR;  Josean Mário Moreira Rodrigues;  Tiago de Moura Oliveira;  ";;Sim
41;Romuere Rodrigues Veloso e Silva;Uma Ferramenta para Mapeamento Comparativo e Visualização de Dados Genômicos;2019;"";EM_ANDAMENTO;DESENVOLVIMENTO;"1";"0";"0";"2";"Romuere Rodrigues Veloso e Silva;  Lilian Rosalina Gomes Silva;  José Lindenberg Rocha Sarmento;  Bruna Lima Barbosa;  Pedro Azevedo Abrantes de Oliveira;  ";;Sim
41;Romuere Rodrigues Veloso e Silva;Classificação e Recuperação de Imagens Baseada em Conteúdo Aplicada a Imagens Médicas;2019;"";EM_ANDAMENTO;PESQUISA;"3";"0";"2";"1";"Romuere Rodrigues Veloso e Silva;  Alcilene Dalília de Sousa;  Rodrigo de Melo Souza Veras;  Flávio Henrique Duarte de Araújo;  Antonio Oseas de Carvalho Filho;  Pablo de Abreu Vieira;  Deborah Maria Vieira Magalhães;  Nonato Rodrigues de Sales Carvalho;  Rafael Luz Araújo;  Narciso de Sousa Rodrigues;  SAMUEL PEDRO BESERRA DANTAS LELIS;  HELIO ROCHA VIEIRA DE COUTO JUNIOR;  ";;Sim
41;Romuere Rodrigues Veloso e Silva;Instalação de Redes de Cabeamento Estruturado;2019;"2020";CONCLUIDO;EXTENSAO;"2";"0";"0";"0";"Romuere Rodrigues Veloso e Silva;  Flávio Henrique Duarte de Araújo;  Antonio Oseas de Carvalho Filho;  Deborah Maria Vieira Magalhães;  Nonato Rodrigues de Sales Carvalho;  Rafael Luz Araújo;  Narciso de Sousa Rodrigues;  Pedro Azevedo Abrantes de Oliveira;  Marilene de Sousa Albuquerque;  ";;Sim
41;Romuere Rodrigues Veloso e Silva;Uma ferramenta de propósito geral para recuperação de imagens baseado em conteúdo;2018;"2019";CONCLUIDO;PESQUISA;"2";"0";"0";"1";"Romuere Rodrigues Veloso e Silva;  Alcilene Dalília de Sousa;  Flávio Henrique Duarte de Araújo;  Antonio Oseas de Carvalho Filho;  Deborah Maria Vieira Magalhães;  ";;Sim
41;Romuere Rodrigues Veloso e Silva;Visualização Científica e Visão Computacional para Aplicações não Tradicionais em Análise de Formas;2015;"2018";CONCLUIDO;PESQUISA;"0";"0";"0";"2";"Romuere Rodrigues Veloso e Silva;  Fátima N. S. de Medeiros;  Daniela Ushizima;  Flávio Henrique Duarte de Araújo;  ";;Não
41;Romuere Rodrigues Veloso e Silva;Detecção Automática do Glaucoma em Imagens de Retina;2014;"2015";CONCLUIDO;PESQUISA;"3";"";"";"";"Romuere Rodrigues Veloso e Silva;  Alcilene Dalília de Sousa;  Flávio Henrique Duarte de Araújo;  Wallinson de Lima Silva;  Maíla de Lima Claro;  Leonardo de Moura Santos;  ";;Não
41;Romuere Rodrigues Veloso e Silva;Detecção Automática de Nódulos Pulmonares em Imagens Médicas;2014;"2015";CONCLUIDO;PESQUISA;"3";"0";"0";"0";"Romuere Rodrigues Veloso e Silva;  Alcilene Dalília de Sousa;  Flávio Henrique Duarte de Araújo;  MARIA JAQUELANE CARVALHO DE MOURA;  LAERCIO NASCIMENTO MESQUITA;  IVO ALVES DE OLIVEIRA;  ";;Não
41;Romuere Rodrigues Veloso e Silva;Detecção Automática de Lesões da Pele Utilizando Algoritmos de Visão Computacional;2014;"2015";CONCLUIDO;PESQUISA;"3";"0";"0";"0";"Romuere Rodrigues Veloso e Silva;  Flávio Henrique de Araújo;  Alcilene Dalília de Sousa;  Nayara Holanda de Moura;  Emerson de Sousa Silva;  Gabriel Carvalho Moura;  ";;Sim
41;Romuere Rodrigues Veloso e Silva;Detecção Automática da Utilização de Capacete por Motociclistas;2012;"2014";CONCLUIDO;PESQUISA;"2";"0";"1";"0";"Romuere Rodrigues Veloso e Silva;  Kelson R. T. Aires;  Thiago Sousa Santos;  Kalyf A.B. Lima;  Rodrigo de Melo Souza Veras;  ";;Não
41;Romuere Rodrigues Veloso e Silva;Estudo e Implementação de Algoritmos para Detecção Automática da Mácula em Imagens de Retina;2010;"2011";CONCLUIDO;PESQUISA;"1";"0";"0";"0";"Romuere Rodrigues Veloso e Silva;  Rodrigo M.S.Veras;  ";;Não
48;Vinicius Ponte Machado;Monitoramento de veículos utilizando câmeras de trânsito e de segurança através do uso de redes neurais profundas.;2023;"";EM_ANDAMENTO;PESQUISA;"2";"";"";"";"Vinicius Ponte Machado;  ";;Sim
48;Vinicius Ponte Machado;Sistema para Automação de Notificações de Ocorrências em Ambiente Hospitalar com apoio de Inteligência Artificial;2023;"";EM_ANDAMENTO;DESENVOLVIMENTO;"2";"";"";"";"Vinicius Ponte Machado;  ";;Sim
48;Vinicius Ponte Machado;Automatização do processo de modelagem 3D de moléculas HLA através de Agentes Inteligentes;2022;"";EM_ANDAMENTO;DESENVOLVIMENTO;"2";"";"";"";"Vinicius Ponte Machado;  ";;Sim
48;Vinicius Ponte Machado;Ensemble de Algoritmos de Rotulação Automática de Grupos;2021;"2022";CONCLUIDO;PESQUISA;"2";"";"";"";"Vinicius Ponte Machado;  ";;Sim
48;Vinicius Ponte Machado;Automatização do processo de modelagem de moléculas HLA;2021;"2022";CONCLUIDO;PESQUISA;"1";"";"";"";"Vinicius Ponte Machado;  ";;Sim
48;Vinicius Ponte Machado;Desenvolvimento de Software para Auxílio no Controle da Diabetes Baseado no Guia Alimentar para a População Brasileira;2021;"2022";CONCLUIDO;PESQUISA;"2";"";"";"";"Vinicius Ponte Machado;  ";;Sim
48;Vinicius Ponte Machado;"Descoberta de Conhecimento através de Me&#769;todos de Aprendizagem de Ma&#769;quina aplicados a Base de Dados de compatibilidade HLA (Human Leukocyte Antigen)";2020;"2021";CONCLUIDO;PESQUISA;"2";"";"";"";"Vinicius Ponte Machado;  Keylla Maria Sá Urtiga Aita;  ";;Sim
48;Vinicius Ponte Machado;Introdução a Deep Learning;2020;"2020";CONCLUIDO;EXTENSAO;"20";"";"4";"4";"Vinicius Ponte Machado;  LIMA, BRUNO V.A.;  ";;Sim
48;Vinicius Ponte Machado;Desenvolvimento de Software para Auxílio a Elaboração de Avaliação Comportamental no Contexto Clínico;2020;"2021";CONCLUIDO;PESQUISA;"2";"";"";"";"Vinicius Ponte Machado;  Cristiane Francisca Ferreira Matos;  Daniel Feitosa dos Santos;  Sarah Caroline Milanez Santos;  ";;Sim
48;Vinicius Ponte Machado;Uso de Técnicas de Aprendizagem de Máquina aplicadas no Diagnóstico de Patologias Renais;2019;"2020";CONCLUIDO;PESQUISA;"2";"";"";"";"Vinicius Ponte Machado;  Rodrigo de Melo Souza Veras;  Keylla Maria Sá Urtiga Aita;  Nayse Lucena Sangreman Aldeman;  ";;Sim
48;Vinicius Ponte Machado;Projeto de Gestão e Inovação - REDE POTI;2019;"";EM_ANDAMENTO;DESENVOLVIMENTO;"";"";"";"";"Vinicius Ponte Machado;  ";;Sim
48;Vinicius Ponte Machado;SENEFRO ? SISTEMA ESPECIALISTA PARA ENSINO-APRENDIZAGEM EM NEFROPATOLOGIA;2019;"2020";CONCLUIDO;PESQUISA;"2";"";"";"";"Vinicius Ponte Machado;  Semiramis Jamil Hadad do Monte;  Keylla Maria Sá Urtiga Aita;  Nayse Lucena Sangreman Aldeman;  ";;Não
48;Vinicius Ponte Machado;"Descoberta de Conhecimento atrave&#769;s de Me&#769;todos de Aprendizagem de Ma&#769;quina aplicados a Base de Dados Acadêmicas dos cursos de Graduação da Universidade Federal do Piaui&#769;.";2018;"2019";CONCLUIDO;PESQUISA;"2";"";"";"";"Vinicius Ponte Machado;  ";;Sim
48;Vinicius Ponte Machado;Detecção e Segmentação Automática de Estruturas em Imagens Médicas;2017;"2018";CONCLUIDO;PESQUISA;"";"";"";"";"Vinicius Ponte Machado;  Kelson Rômulo Teixeira Aires;  Rodrigo de Melo Souza Veras;  ";;Não
48;Vinicius Ponte Machado;"SOLUÇA&#771;O COMPUTACIONAL PARA AVALIAÇA&#771;O DE RISCO IMUNOLO&#769;GICO EM TRANSPLANTES DE O&#769;RGA&#771;OS UTILIZANDO REDES NEURAIS";2017;"2018";CONCLUIDO;PESQUISA;"2";"";"";"";"Vinicius Ponte Machado;  Keylla Maria Sá Urtiga Aita;  Luis Claudio Demes da Mata Sousa;  ";;Não
48;Vinicius Ponte Machado;SOLUÇÃO COMPUTACIONAL PARA AVALIAÇÃO DE RISCO IMUNOLÓGICO EM TRANSPLANTES DE ÓRGÃOS UTILIZANDO REDES NEURAIS;2017;"2018";CONCLUIDO;PESQUISA;"2";"";"";"";"Vinicius Ponte Machado;  Luiz Cláudio Demes da Mata Sousa;  Keylla Maria Sá Urtiga Aita;  ";;Não
48;Vinicius Ponte Machado;Rotulação Automática de Grupos Baseada em Algoritmos Supervisionados;2017;"2018";CONCLUIDO;PESQUISA;"2";"";"";"";"Vinicius Ponte Machado;  Bruno Vicente Alves de Lima;  ";;Sim
48;Vinicius Ponte Machado;Processo de Descoberta de Conhecimento em Base de Dados para análise de ocorrências de endemias de Dengue, Malária e Leishmaniose;2016;"2017";CONCLUIDO;PESQUISA;"2";"";"";"";"Vinicius Ponte Machado;  Bruno Vicente Alves de Lima;  ";;Sim
48;Vinicius Ponte Machado;Processo de Descoberta de Conhecimento em Base de Dados para previsão de ocorrências de Espécimes de Peixe Boi Marinho;2015;"2016";CONCLUIDO;PESQUISA;"2";"";"";"";"Vinicius Ponte Machado;  Jailson Nunes Leocádio;  ";;Sim
48;Vinicius Ponte Machado;Projeto de Desenvolvimento Institucional Rede Poti;2015;"2019";CONCLUIDO;DESENVOLVIMENTO;"3";"";"";"1";"Vinicius Ponte Machado;  ";Empresa Brasileira de Pesquisa Agropecuária;Sim
48;Vinicius Ponte Machado;Projeto de Desenvolvimento Institucional REDE POTI;2014;"2019";CONCLUIDO;OUTRA;"";"";"";"";"Vinicius Ponte Machado;  ";;Sim
48;Vinicius Ponte Machado;PMADt - Desenvolvimento de uma Plataforma Modular de Armazenamento  de Dados Biológicos Relacionados a Transplantes;2012;"2016";EM_ANDAMENTO;PESQUISA;"3";"";"";"";"Vinicius Ponte Machado;  Luiz Cláudio Demes da Mata Sousa;  Pedro Alcantara dos Santos Neto;  Adalberto Socorro da Silva;  Semiramis Jamil Hadad do Monte;  ";Laboratório de Imunogenética e Biologia Molecular - UFPI;Não
48;Vinicius Ponte Machado;Sistema Tutor Inteligente baseado em Agentes na plataforma Moodle para Apoio as Atividades Pedagógicas da Universidade Aberta do Piauí;2012;"2014";EM_ANDAMENTO;PESQUISA;"3";"";"";"";"Vinicius Ponte Machado;  Kelson Rômulo Teixeira Aires;  Rodrigo de Melo Souza Veras;  Leonardo Ramon Nunes de Souza;  Carlos Bezerra Braga Filho;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Sim
48;Vinicius Ponte Machado;Compartilhamento de Informações de Smartphones via Agentes Móveis;2011;"2014";EM_ANDAMENTO;DESENVOLVIMENTO;"3";"";"";"";"Vinicius Ponte Machado;  Kelson Rômulo Teixeira Aires;  Andre Castelo Branco Soares;  Laurindo de Sousa Britto Neto;  ";"";Sim
48;Vinicius Ponte Machado;Visão computacional de baixo custo e alto desempenho utilizando arquitetura CUDA e OpenCL;2010;"2012";EM_ANDAMENTO;PESQUISA;"3";"";"";"";"Vinicius Ponte Machado;  Kelson Rômulo Teixeira Aires;  Rodrigo de Melo Souza Veras;  ";"";Não
48;Vinicius Ponte Machado;SCIENTIAnet: rede social acadêmica;2010;"2013";EM_ANDAMENTO;PESQUISA;"3";"";"";"";"Vinicius Ponte Machado;  Kelson Rômulo Teixeira Aires;  ";"";Sim
48;Vinicius Ponte Machado;Levantamento sobre as práticas utilizadas nas indústrias piauienses para modelagem, validação e programação de controladores lógico industriais;2010;"2011";CONCLUIDO;PESQUISA;"2";"";"";"";"Vinicius Ponte Machado;  Raimundo Santos Moura;  ";Fundação de Amparo à Pesquisa do Estado do Piauí;Não
48;Vinicius Ponte Machado;Arquitetura Multi-Agente Baseada em Blocos Funcionais em Redes Industriais Foundation Fieldbus;2008;"2009";CONCLUIDO;PESQUISA;"";"";"1";"1";"Vinicius Ponte Machado;  Leonardo Ramalho;  Jorge Dantas de Melo;  Doria Neto, Adriao;  ";Conselho Nacional de Desenvolvimento Científico e Tecnológico;Não
48;Vinicius Ponte Machado;Desenvolvimento de ambientes de Softwares Livres no Piauí;2004;"2004";CONCLUIDO;PESQUISA;"4";"0";"0";"0";"Vinicius Ponte Machado;  Francisco Vieira;  Hermes Emanoel;  Glauber Helcias;  José Vigno;  ";"";Não
48;Vinicius Ponte Machado;ExpertCop;2003;"2004";CONCLUIDO;PESQUISA;"3";"0";"3";"0";"Vinicius Ponte Machado;  Vasco Furtado;  José Eurico Filho;  Leonardo Ayres de M Silva;  Hebert de Aquino Nery;  Ricardo Rebouças;  Alexandre Cavalcante;  ";Secretaria de Segurança Pública e Defesa Social;Não
