"id_docente";"nome";"tipo";"titulo";"ano";"financiadora";"outras_informacoes";"autores"
27;João Dallyson Sousa de Almeida;SOFTWARE;SILEM - SISTEMA DE LEITURA DE MEDIÇÃO;2018;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018001380-5; Data Depósito: 08082018; Depositante: Companhia Energetica do Maranhão;Centrais Elétricas do Pará; Titular: ; ";""
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa do  Encontro Unificado de Computação do Piauí (ENUCOMPI));2018;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;SOFTWARE;SQUINTPLAN;2018;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018000136-0; Data Depósito: 29012018; Depositante: Universidade Federal do Maranhão; Titular: ; ";""
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa da IV Escola Regional de Informática do Piauí (ERIPI 2018);2018;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;SOFTWARE;Ferramenta para visualização de dados com detecção automática de objetos em ambientes de realidade aumentada através de marcadores naturais georreferenciados;2017;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018001193-4; Data Depósito: 20102017; Depositante: ; Titular: ; ";""
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa do VI Encontro Acadêmico de Computação (EAComp);2017;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê de Programa do 36º Concurso de Trabalhos de Iniciação Científica (CTIC) do CSBC;2017;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;Base de dados técnico-científica;Cover Test Video Dataset (CTVD);2017;Universidade Federal do Maranhão;"Finalidade: Base de vídeo de exames de Cover Test; Cidade: São Luís; Local: Universidade Federal do Maranhão; ";"João Dallyson Sousa de Almeida;Thales Levi Azevedo Valente;JORGE ANTONIO MEIRELES TEIXEIRA;Aristófanes Côrrea Silva;"
27;João Dallyson Sousa de Almeida;Base de dados técnico-científica;Ocular version image dataset;2017;Universidade Federal do Maranhão;"Finalidade: Base de imagens de Medida da Versão Ocular; Cidade: SAO LUIS; Local: Universidade Federal do Maranhão; ";"Jullyana Fialho Pinheiro;João Dallyson Sousa de Almeida;JORGE ANTONIO MEIRELES TEIXEIRA;Geraldo Braz Junior;"
27;João Dallyson Sousa de Almeida;OUTRO;VI Jornada Informática do Maranhão (JIM 2016);2016;Universidade Federal do Maranhão;"Local: Centro Pedagógico Paulo Freire, Universidade Federal do Maranhão; Cidade: São Luis; Duração: 1; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;SOFTWARE;Ferramenta de autoria de ambientes de Realidade Virtual e visualização com panoramas esféricos;2016;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512018001191-8; Data Depósito: 25082016; Depositante: Daniel Lima Gomes Junior;Instituto Federal do Maranhão;Universidade Federal do Maranhão; Titular: ; ";""
27;João Dallyson Sousa de Almeida;PARECER;Membro do Comitê de Programa da Jornada de Informática do Maranhão, JIM 2016;2016;"";"Finalidade: ; ";"Davi Viana dos Santos;"
27;João Dallyson Sousa de Almeida;OUTRO;XXVIII Seminário de Iniciação Científica - SEMIC-UFMA;2016;Pró-Reitoria de Pesquisa, Pós-Graduação e Inovação - PPPGI-UFMA;"Local: Centro Pedagógico Paulo Freire, Universidade Federal do Maranhão; Cidade: São Luis; Duração: 1; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;Base de dados técnico-científica;Dataset of Surgical planning for horizontal strabismus (SPHS);2015;Universidade Federal do Maranhão;"Finalidade: Base de dados de planejamento cirúrgico de estrabismo horizontal; Cidade: SAO LUIS; Local: Universidade Federal do Maranhão; ";"João Dallyson Sousa de Almeida;Aristófanes Côrrea Silva;JORGE ANTONIO MEIRELES TEIXEIRA;"
27;João Dallyson Sousa de Almeida;Base de dados técnico-científica;Strabismus Image Dataset (SID);2015;Universidade Federal do Maranhão;"Finalidade: Base de dados de pacientes com e sem Estrabismo; Cidade: São Luís; Local: Universidade Federal do Maranhão; ";"João Dallyson Sousa de Almeida;JORGE ANTONIO MEIRELES TEIXEIRA;Aristófanes Côrrea Silva;"
27;João Dallyson Sousa de Almeida;OUTRA;Membro do Comitê do Programa do XV Workshop de Informática Médica (WIM 2015);2015;"";"Finalidade: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;"Consultor &quot;Ad-hoc&quot;";PIBIC/UFMA/CNPq;2014;"";"Finalidade: ; Cidade: ; Local: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;CURSO-DE-CURTA-DURACAO-MINISTRADO;Mobile Image Processing (com Android);2014;Universidade Federal do Maranhão;"Participação dos autores: OUTRA; Local do Curso: V Jornada de Informática do Maranhão; Cidade: São Luís; Duração: 8; ";"Thales Levi Azevedo Valente;João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;OUTRO;V Jornada Informática do Maranhão (JIM 2014);2014;"";"Local: ; Cidade: ; Duração: ; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;SOFTWARE;Strabismus Mobile;2014;UFMA, FAPEMA;"Finalidade: Detecção e Diagnóstico precoce do estrabismo em imagens; Plataforma: JAVA, Android; Ambiente: Aplicativos; ";"João Dallyson Sousa de Almeida;Thales Levi Azevedo Valente;Aristófanes Côrrea Silva;JORGE ANTONIO MEIRELES TEIXEIRA;"
27;João Dallyson Sousa de Almeida;CURSO-DE-CURTA-DURACAO-MINISTRADO;Aplicação de Support Vector Machines em problemas de classificação e regressão usando WEKA e LIBSVM;2013;Universidade Federal do Maranhão;"Participação dos autores: DOCENTE; Local do Curso: Universidade Federal Fluminense; Cidade: Rio de Janeiro; Duração: 4; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;CONGRESSO;"64ª Reunião Anual da SBPC";2012;Sociedade Brasileira para o Progresso da Ciência (SBPC);"Local: Universidade Federal do Maranhão (UFMA); Cidade: SÃO LUIS; Duração: 1; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;CURSO-DE-CURTA-DURACAO-MINISTRADO;POWERPOINT 2007;2012;UNIVERSIDADE FEDERAL DO MARANHÃO;"Participação dos autores: DOCENTE; Local do Curso: UNIVERSIDADE FEDERAL DO MARANHÃO; Cidade: SÃO LUÍS; Duração: 20; ";"João Dallyson Sousa de Almeida;Anselmo Cardoso de Paiva;Aristófanes Côrrea Silva;Vinicius R. A. Silva;João Dallyson Sousa de Almeida;Aristófanes Côrrea Silva;Anselmo Cardoso de Paiva;Geraldo Braz Junior;Eliana Márcia Monteiro;Bruno Feres de Souza;Ítalo Fernandes Serra da Silva;Cleman G. Mendonça;Darlan Bruno Pontes Quintanilha;William Melo;Bruno Rodrigues Froz;Artur Bernardo Silva Reis;Giovanni Lucca França da Silva;Aristófanes Côrrea Silva;Anselmo Cardoso de Paiva;Gerado Braz Junior;João Dallyson Sousa de Almeida;Eliana Márcia Monteiro;Lucas B Maia;Jordan B Rodrigues;Italo F. S. Silva;Stefano W. P. Pontes;Aristófanes Côrrea Silva;João Dallyson Sousa de Almeida;Anselmo Cardoso de Paiva;Geraldo Braz Junior;Darlan Bruno Pontes Quintanilha;Lucas P. A. Pinheiro;William Melo;Ricardo Costa da Silva Marques;João Otávio Bandeira Diniz;João Dallyson Sousa de Almeida;Gerado Braz Junior;Aristófanes Côrrea Silva;Anselmo Cardoso de Paiva;Eliana Márcia Monteiro;Bruno Rodrigues Froz;ITALO FRANCYLES SANTOS DA SILVA;Polyana B da Costa;Pedro H. C. Viera;João Dallyson Sousa de Almeida;Cláudio de Souza Baptista;Eliana Márcia Monteiro;João Dallyson Sousa de Almeida;Johnatan Carvalho Souza;Thamila Fontenele de Brito Silva;Simara Vieira Rocha;Anselmo Cardoso de Paiva;Geraldo Braz Junior;João Dallyson Sousa de Almeida;Aristófanes Côrrea Silva;João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;SOFTWARE;Auto-Estrabólogo;2009;"";"Finalidade: Detectar e Diagnósticar o Estrabismo através de imagens; Plataforma: Java; Ambiente: Desktop; ";"João Dallyson Sousa de Almeida;Aristófanes Côrrea Silva;Anselmo Cardoso de Paiva;JORGE ANTONIO MEIRELES TEIXEIRA;"
27;João Dallyson Sousa de Almeida;SOFTWARE;Banco de Soluções e Negócios;2009;FUNDAÇÃO GOMES DE SOUSA;"Finalidade: ; Plataforma: PHP e MySql; Ambiente: Web; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;SOFTWARE;Sistema de Requerimentos;2008;Tribunal de Justiça;"Finalidade: Gerenciar os requerimentos (férias, licenças etc...) dos servidores do Fórum Des. Sarney Costa; Plataforma: PHP e SQLServer 2003; Ambiente: Web; ";"João Dallyson Sousa de Almeida;"
27;João Dallyson Sousa de Almeida;SOFTWARE;Sistema de Gerenciamento Diário da FIltração;2006;ALUMAR;"Finalidade: Gerenciamento da Filtração da Refinaria da Alumar; Plataforma: ASP .NET; Ambiente: Windows; ";"João Dallyson Sousa de Almeida;"
40;Joao Xavier da Cruz Neto;CONGRESSO;II Colóquio de Matemática da Região Nordeste;2012;Sociedade Brasileira de Matemática;"Local: Universidade Federal do Piauí; Cidade: Teresina; Duração: 1; ";"Joao Xavier da Cruz Neto;Arnaldo Silva Brito;Jurandir de Oliveira Lopes;Marcondes Rodrigues Clark;Newton Luis Santos;Paulo Sérgio Marques dos Santos;Carlos Humberto Soares Júnior;Juscelino Silva;Liane Feitosa Soares;Paulo Alexandre Sousa;Jefferson Leite;Cícero Pedro de Aquino;"
40;Joao Xavier da Cruz Neto;CONGRESSO;IX Brazilian Workshop on Continuous Optimization;2012;IMPA/PGMAT-UFPI;"Local: Hotel SESC PRAIA; Cidade: Luis Correia-Pi; Duração: 1; ";"Joao Xavier da Cruz Neto;Jurandir de Oliveira Lopes;Marcos Vinicius Travaglia;Alfredo Noel  Iusem;Joao Xavier da Cruz Neto;Paulo Sérgio Marques dos Santos;Jurandir de Oliveira Lopes;Sissy da Silva Souza;"
52;Jose Valdemir dos Reis Junior;CONGRESSO;Escola Regional de Informática do Piauí;2018;Universidade Federal do Piauí;"Local: Universidade Federal do Piauí; Cidade: Teresina; Duração: ; ";"Ivan Saraiva Silva;Rodrigo de Melo Souza Veras;"
52;Jose Valdemir dos Reis Junior;CONSULTORIA;Fundação de Amparo à Pesquisa e Inovação do Espírito Santo (FAPES);2016;Fundação de Amparo à Pesquisa e Inovação do Espírito Santo (FAPES);"Finalidade: Consultor ad hoc; ";"Jose Valdemir dos Reis Junior;"
52;Jose Valdemir dos Reis Junior;CURSO-DE-CURTA-DURACAO-MINISTRADO;Treinamento Linux, do básico ao avançado, para funcionários da Procuradoria Regional do Trabalho, PI 22° Região;2006;"";"Participação dos autores: DOCENTE; Local do Curso: Procuradoria Regional do Trabalho - PI 22° Região; Cidade: Teresina; Duração: 75; ";"Jose Valdemir dos Reis Junior;Sanches, A.L.;BORGES, B. V.;Gabriel Coutinho Pereira;Jossivaldo de Carvalho Pacheco;Jose Valdemir dos Reis Junior;Klebert Nazario do Nascimento;Jossivaldo de Carvalho Pacheco;Jose Valdemir dos Reis Junior;Jose Valdemir dos Reis Junior;"
52;Jose Valdemir dos Reis Junior;SOFTWARE;KUIA Linux;2005;UFPI - Universidade Federal do Piauí;"Finalidade: Sistema Operacional Livre; Plataforma: Linux; Ambiente: Desktop , e para graduação de computação; ";"Jose Valdemir dos Reis Junior;"
52;Jose Valdemir dos Reis Junior;CURSO-DE-CURTA-DURACAO-MINISTRADO;Curso de Linux Avançado;2005;UFPI;"Participação dos autores: DOCENTE; Local do Curso: Laboratório do Departamento de Informática e Estatística; Cidade: Teresina; Duração: 40; ";"Jose Valdemir dos Reis Junior;"
52;Jose Valdemir dos Reis Junior;CURSO-DE-CURTA-DURACAO-MINISTRADO;Curso de Linux Básico;2005;UFPI - Universidade Federal do Piauí;"Participação dos autores: DOCENTE; Local do Curso: Laboratório do Departamento de Informática e Estatística; Cidade: Teresina; Duração: 40; ";"Jose Valdemir dos Reis Junior;"
52;Jose Valdemir dos Reis Junior;SOFTWARE;kuia Linux;2004;UFPI;"Finalidade: Laboratórios de informática da UFPI; Plataforma: LINUX; Ambiente: ; ";"Jose Valdemir dos Reis Junior;"
44;Kelson Romulo Teixeira Aires;SOFTWARE;"Programa para Segmentac&#807;a&#771;o Semi-Automa&#769;tica de Leso&#771;es de Pele";2022;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512022003068-3; Data Depósito: 01032022; Depositante: ; Titular: ; ";""
44;Kelson Romulo Teixeira Aires;ASSESSORIA;Comitê de Assessoramento Técnico e Científico do Programa Institucional de Bolsa de Iniciação Científica e do Programa de Iniciação Científica Voluntária.;2022;"";"Finalidade: ; ";"Kelson Romulo Teixeira Aires;"
44;Kelson Romulo Teixeira Aires;CONSULTORIA;Consultor ad hoc do Seminário de Iniciação Científica da UFPI.;2021;"";"Finalidade: ; ";"Kelson Romulo Teixeira Aires;"
44;Kelson Romulo Teixeira Aires;SOFTWARE;Leuknet - um modelo de rede neural convolucional para o diagnóstico de leucemis;2020;INPI - Instituto Nacional da Propriedade Industrial;"Tipo Registro/Patente: PROGRAMA_DE_COMPUTADOR_PC; Código: BR512022001677-0; Data Depósito: 01032020; Depositante: Universidade Federal do Piauí; Titular: ; ";""
44;Kelson Romulo Teixeira Aires;SOFTWARE;Sistema de Detecção de Capacetes;2013;Universidade Federal do Piauí;"Finalidade: Detectar capacetes em motociclistas que trafegam em vias públicas; Plataforma: MatLab; Ambiente: Automação; ";"Kelson Romulo Teixeira Aires;Romuere Silva;Thiago Sousa Santos;KALYF ABDALLA BUZAR LIMA;"
44;Kelson Romulo Teixeira Aires;SOFTWARE;Sistema de Classificação de Veículos;2013;Universidade Federal do Piauí;"Finalidade: Detectar motocicletas em vias públicas; Plataforma: MatLab; Ambiente: Automação; ";"Kelson Romulo Teixeira Aires;Romuere Silva;Thiago Sousa Santos;KALYF ABDALLA BUZAR LIMA;"
44;Kelson Romulo Teixeira Aires;SOFTWARE;Sistema de Identificação de Pessoal baseado em QR Code;2012;"";"Finalidade: Controle de acesso às dependências do DIE/UFPI; Plataforma: Windows; Ambiente: ; ";"Kelson Romulo Teixeira Aires;Marcos Castro de Souza;"
44;Kelson Romulo Teixeira Aires;SOFTWARE;"Aplicativo de Jogos para a plataforma iOS: &quot;Jogos de Boteco&quot;";2012;"";"Finalidade: Aplicativo para iPhone, iPod Touch; Plataforma: iOS; Ambiente: ; ";"Kelson Romulo Teixeira Aires;Ricardo Teles Freitas;"
44;Kelson Romulo Teixeira Aires;SOFTWARE;Sistema de Identificação de Robôs por Rótulos em uma Partida de Futebol de Robôs;2011;FAPEPI;"Finalidade: Sistema de Visão para Futebol de Robôs; Plataforma: Windows / Linux / Mac; Ambiente: ; ";"Kelson Romulo Teixeira Aires;KALYF ABDALLA BUZAR LIMA;"
44;Kelson Romulo Teixeira Aires;SOFTWARE;Sistema de Segmentação de Planos Baseado em Homografia Afim e Fluxo Óptico;2009;CAPES;"Finalidade: ; Plataforma: Windows / Linux / Mac; Ambiente: ; ";"Kelson Romulo Teixeira Aires;"
47;Laurindo de Sousa Britto Neto;CONSULTORIA;Consultor Interno na coordenação das apresentações orais na área Ciências da Computação, durante o XIII SDTI: XIII Seminário de Desenvolvimento Tecnológico e Inovação;2021;"";"Finalidade: ; ";"Laurindo de Sousa Britto Neto;"
47;Laurindo de Sousa Britto Neto;CONSULTORIA;Consultor Ad Hoc na grande área de Ciências Exatas e da Terra nos Seminários Integrados da UFPI (SIUFPI);2020;Universidade Federal do Piauí;"Finalidade: ; ";"Laurindo de Sousa Britto Neto;"
47;Laurindo de Sousa Britto Neto;CONSULTORIA;Consultor Ad Hoc na grande área de Ciências Exatas e da Terra no SIUFPI 2019 e XXVIII Seminário de Iniciação Científica da UFPI (XXVIII SIC/UFPI);2019;Universidade Federal do Piauí;"Finalidade: ; ";"Laurindo de Sousa Britto Neto;"
47;Laurindo de Sousa Britto Neto;CONSULTORIA;Consultor Ad Hoc na grande área de Ciências Exatas e da Terra no XXVII Seminário de Iniciação Científica da UFPI (XXVII SIC/UFPI);2018;Universidade Federal do Piauí;"Finalidade: ; ";"Laurindo de Sousa Britto Neto;"
47;Laurindo de Sousa Britto Neto;SOFTWARE;Kinect Vision Blind;2016;"Microsoft/FAPESP; CNPq; Capes; Universidade Estadual de Campinas; Universidade Federal do Piauí;";"Finalidade: Sistema de Reconhecimento de Face Wearable em Tempo Real para Auxiliar Pessoas com Deficiência Visual por meio de Feedbacks de Áudio 3D; Plataforma: C++; Ambiente: ; ";"Laurindo de Sousa Britto Neto;Felipe Leonel Grijalva Arévalo;"
47;Laurindo de Sousa Britto Neto;SOFTWARE;Gear Face Recognition;2016;"Universidade Estadual de Campinas; Universidade Federal do Piauí; CNPq; Capes; Samsung Research Institute Brazil;";"Finalidade: Sistema de Reconhecimento de Face Wearable em Tempo Real para Auxiliar Pessoas com Deficiência Visual no Reconhecimento de Pessoas; Plataforma: Java (Android); Ambiente: ; ";"Laurindo de Sousa Britto Neto;"
47;Laurindo de Sousa Britto Neto;OUTRO;Chair de Sessão Técnica na organização do IX Encontro Unificado de Computação;2016;IFPI, UESPI, UFPI;"Local: ; Cidade: Teresina; Duração: 1; ";"Laurindo de Sousa Britto Neto;"
47;Laurindo de Sousa Britto Neto;CONSULTORIA;Consultor Ad Hoc na grande área de Ciências Exatas e da Terra no XXV Seminário de Iniciação Científica da UFPI (XXV SIC/UFPI);2016;Universidade Federal do Piauí;"Finalidade: ; ";"Laurindo de Sousa Britto Neto;"
47;Laurindo de Sousa Britto Neto;OUTRO;Acted as Judge of the ACM International Collegiate Programming Contest -  South America/Brazil First Phase;2010;Universidade Federal do Piauí;"Local: Universidade Federal do Piauí; Cidade: Teresina/PI; Duração: 1; ";"Laurindo de Sousa Britto Neto;"
47;Laurindo de Sousa Britto Neto;CURSO-DE-CURTA-DURACAO-MINISTRADO;Computação Gráfica usando OpenGL;2009;Universidade Federal do Piauí;"Participação dos autores: DOCENTE; Local do Curso: Campus Senador Helvídio Nunes de Barros; Cidade: Picos/PI; Duração: 8; ";"Laurindo de Sousa Britto Neto;Bruno Motta de Carvalho;Laurindo de Sousa Britto Neto;Laurindo de Sousa Britto Neto;Maike, Vanessa Regina Margareth Lima;Fernando Luiz Koch;Baranauskas, Maria Cecília Calani;Anderson de Rezende Rocha;Goldenstein, Siome Klein;Laurindo de Sousa Britto Neto;"
47;Laurindo de Sousa Britto Neto;SOFTWARE;AnimVideo Rendering Tool;2007;CNPq - Conselho Nacional de Desenvolvimento Científico e Tecnológico;"Finalidade: Segmentação e renderização não fotorealística para estilização de vídeos; Plataforma: PC; Ambiente: Windows ou Linux; ";"Laurindo de Sousa Britto Neto;Lucas de Melo Oliveira;Rafael Beserra Gomes;Tiago S. Santos;Gilbran Silva de Andrade;Bruno Motta de Carvalho;"
47;Laurindo de Sousa Britto Neto;CONGRESSO;Participou da Equipe de Apoio do Simpósio Brasileiro de Sistemas Colaborativos (SBSC 2006);2006;Universidade Federal do Rio Grande do Norte - UFRN;"Local: Praia Mar Hotel; Cidade: Natal/RN/Brasil; Duração: 1; ";"Laurindo de Sousa Britto Neto;"
